2025-12-17 19:53:20,296 - Epoch [12/80], Step [200/1875], D Loss: -1.6558, G Loss: 12.9921, GP: 0.0078, D(x): -11.5440, D(G(z)): -13.2774
2025-12-17 19:53:27,475 - Epoch [12/80], Step [400/1875], D Loss: -1.0209, G Loss: 15.4493, GP: 0.0091, D(x): -13.5304, D(G(z)): -14.6423
2025-12-17 19:53:33,962 - Epoch [12/80], Step [600/1875], D Loss: -1.8935, G Loss: 15.4664, GP: 0.0167, D(x): -13.4474, D(G(z)): -15.5078
2025-12-17 19:53:40,489 - Epoch [12/80], Step [800/1875], D Loss: -1.3395, G Loss: 14.2023, GP: 0.0109, D(x): -12.5151, D(G(z)): -13.9635
2025-12-17 19:53:46,971 - Epoch [12/80], Step [1000/1875], D Loss: -1.6356, G Loss: 16.5796, GP: 0.0167, D(x): -14.9124, D(G(z)): -16.7146
2025-12-17 19:53:53,414 - Epoch [12/80], Step [1200/1875], D Loss: -0.9936, G Loss: 14.0224, GP: 0.0043, D(x): -12.9089, D(G(z)): -13.9459
2025-12-17 19:53:59,953 - Epoch [12/80], Step [1400/1875], D Loss: -1.3455, G Loss: 16.8927, GP: 0.0142, D(x): -15.9054, D(G(z)): -17.3927
2025-12-17 19:54:06,400 - Epoch [12/80], Step [1600/1875], D Loss: -1.3723, G Loss: 14.9409, GP: 0.0111, D(x): -13.2143, D(G(z)): -14.6974
2025-12-17 19:54:12,839 - Epoch [12/80], Step [1800/1875], D Loss: -1.1614, G Loss: 13.7710, GP: 0.0129, D(x): -11.9955, D(G(z)): -13.2856
2025-12-17 19:54:22,013 - Epoch [13/80], Step [200/1875], D Loss: -1.5810, G Loss: 15.2981, GP: 0.0094, D(x): -13.7230, D(G(z)): -15.3975
2025-12-17 19:54:28,528 - Epoch [13/80], Step [400/1875], D Loss: -1.4570, G Loss: 12.8050, GP: 0.0109, D(x): -11.0487, D(G(z)): -12.6145
2025-12-17 19:54:34,990 - Epoch [13/80], Step [600/1875], D Loss: -1.5162, G Loss: 13.9555, GP: 0.0080, D(x): -12.1806, D(G(z)): -13.7769
2025-12-17 19:54:41,447 - Epoch [13/80], Step [800/1875], D Loss: -2.1494, G Loss: 16.9936, GP: 0.0161, D(x): -14.8291, D(G(z)): -17.1399
2025-12-17 19:54:47,944 - Epoch [13/80], Step [1000/1875], D Loss: -1.6834, G Loss: 17.0122, GP: 0.0107, D(x): -14.2855, D(G(z)): -16.0760
2025-12-17 19:54:54,411 - Epoch [13/80], Step [1200/1875], D Loss: -1.4802, G Loss: 13.8526, GP: 0.0063, D(x): -12.7645, D(G(z)): -14.3077
2025-12-17 19:55:00,887 - Epoch [13/80], Step [1400/1875], D Loss: -1.5844, G Loss: 12.1617, GP: 0.0150, D(x): -10.9025, D(G(z)): -12.6372
2025-12-17 19:55:08,909 - Epoch [13/80], Step [1600/1875], D Loss: -1.8862, G Loss: 14.2208, GP: 0.0078, D(x): -12.8201, D(G(z)): -14.7841
2025-12-17 19:55:15,611 - Epoch [13/80], Step [1800/1875], D Loss: -1.8808, G Loss: 16.3730, GP: 0.0136, D(x): -14.2019, D(G(z)): -16.2191
2025-12-17 19:55:24,673 - Epoch [14/80], Step [200/1875], D Loss: -1.0835, G Loss: 12.9365, GP: 0.0148, D(x): -11.2706, D(G(z)): -12.5021
2025-12-17 19:55:31,241 - Epoch [14/80], Step [400/1875], D Loss: -1.5307, G Loss: 12.6919, GP: 0.0089, D(x): -11.4452, D(G(z)): -13.0651
